sheet,slug,bank_class,period_bs,n_obs,min,max,rel_diff,files
C5,profit-loss-a-c,commercial,Ashwin 2081 (Mid-Oct 2024),4,1383.0206520970041,16060.345329875227,10.612513020339746,Ashwin_2081_Publish-1=16060.35; Ashwin_2081_Publish-1=1383.02; Kartik_2081_Publish=16060.35; Kartik_2081_Publish=1383.02
C5,profit-loss-a-c,development,Ashwin 2078 (Mid-Oct 2021),4,132.3512350828201,1444.2628969615016,9.912349220298095,Ashwin2078_NFRS_Publish=1444.26; Ashwin2078_NFRS_Publish=132.35; Kartik2078_NFRS_Publish-1=1444.26; Kartik2078_NFRS_Publish-1=132.35
C6,exchange-fluctuation-loss,commercial,Chait 2079 (Mid-Apr 2022),2,109.92408046999998,1196.7885175280255,9.887409859704471,Chaitra-2078=109.92; Baishakh-2079=1196.79
C5,profit-loss-a-c,development,Baisakh 2081 (Mid-May 2024),4,384.7195897455012,4177.235757934865,9.857871211336498,Baisakh_2081_Publish=4177.24; Baisakh_2081_Publish=384.72; Jestha_2081_Publish-2=4177.24; Jestha_2081_Publish-2=384.72
C6,exchange-fluctuation-loss,system_total,Chait 2079 (Mid-Apr 2022),2,111.20095142319998,1198.0653884812255,9.773877139969072,Chaitra-2078=111.20; Baishakh-2079=1198.07
C5,profit-loss-a-c,development,Jestha 2080 (Mid-June 2023),4,448.1086748247178,4674.9181876493885,9.432554534852576,Jestha_2080_Publish=4674.92; Jestha_2080_Publish=448.11; Asar_2080_Publish=4674.92; Asar_2080_Publish=448.11
C5,profit-loss-a-c,development,Mangsir 2079 (Mid-Dec 2022),4,222.09881438513597,2267.9559491710916,9.211472562110513,Mangsir_2079_Publish_V1=2267.96; Mangsir_2079_Publish_V1=222.10; Poush2079_Publish-1=2267.96; Poush2079_Publish-1=222.10
C5,profit-loss-a-c,finance,Shrawan 2078 (Mid-Aug 2021),4,10.18357104813545,99.68865164429091,8.789164446645001,Shrawan-2078-2=99.69; Shrawan-2078-2=10.18; Bhadra_2078_V1.1=99.69; Bhadra_2078_V1.1=10.18
C5,profit-loss-a-c,development,Shrawan 2079 (Mid-Aug 2022),4,68.68356814354573,671.0026225525378,8.769478212753464,Shrawan_2079_PublishV1=671.00; Shrawan_2079_PublishV1=68.68; Bhadra_2079_Publish=671.00; Bhadra_2079_Publish=68.68
C5,profit-loss-a-c,development,Bhadra 2078 (Mid-Sept 2021),4,116.37500444000001,1123.482507385739,8.653984657547127,Bhadra_2078_V1.1=1123.48; Bhadra_2078_V1.1=116.38; Ashwin2078_NFRS_Publish=1123.48; Ashwin2078_NFRS_Publish=116.38
C5,profit-loss-a-c,development,Baisakh 2080 (Mid-May 2023),4,423.4441936854131,3927.046222502534,8.274058497115753,Baisakh_2080_Publish-1=3927.05; Baisakh_2080_Publish-1=423.44; Jestha_2080_Publish=3927.05; Jestha_2080_Publish=423.44
C5,profit-loss-a-c,development,Falgun 2081 (Mid-Mar 2024),4,394.11267758302415,3519.805333605113,7.930961965474018,Falgun_2080_Publish-1=3519.81; Falgun_2080_Publish-1=394.11; Chaitra_2080_Publish=3519.81; Chaitra_2080_Publish=394.11
C5,profit-loss-a-c,system_total,Shrawan 2082 (Mid-Aug 2025),4,1035.8186586054799,9125.84972223651,7.81027740369402,Saun-2082-Publish=9125.85; Saun-2082-Publish=1035.82; Bhadau_2082_Publish=9125.85; Bhadau_2082_Publish=1035.82
C5,profit-loss-a-c,system_total,Ashwin 2081 (Mid-Oct 2024),4,2079.3127074795652,17789.65043654794,7.555543556558951,Ashwin_2081_Publish-1=17789.65; Ashwin_2081_Publish-1=2079.31; Kartik_2081_Publish=17789.65; Kartik_2081_Publish=2079.31
C5,profit-loss-a-c,development,Poush 2081 (Mid-Jan 2024),4,253.33302983122633,2145.0541139288016,7.467329014924994,Poush_2080_Publish-2=2145.05; Poush_2080_Publish-2=253.33; Magh_2080_Publish=2145.05; Magh_2080_Publish=253.33
C5,profit-loss-a-c,development,Poush 2080 (Mid-Jan 2023),4,298.5756933614097,2444.4644437397646,7.187084542012174,Poush2079_Publish-1=2444.46; Poush2079_Publish-1=298.58; Magh_2079_Publish-4=2444.46; Magh_2079_Publish-4=298.58
C5,profit-loss-a-c,development,Magh 2081 (Mid-Feb 2024),4,318.41165433785574,2544.5115296232507,6.991263808840854,Magh_2080_Publish=2544.51; Magh_2080_Publish=318.41; Falgun_2080_Publish-1=2544.51; Falgun_2080_Publish-1=318.41
C5,profit-loss-a-c,development,Mangsir 2081 (Mid-Dec 2024),4,341.6867500032788,2727.88253858618,6.983577175761143,Mangsir_2081_Publish-V2=2727.88; Mangsir_2081_Publish-V2=341.69; Poush_2081_Publish_2=2727.88; Poush_2081_Publish_2=341.69
C5,profit-loss-a-c,development,Falgun 2080 (Mid-Mar 2023),4,434.2391272447959,3462.7171071018233,6.97421717631117,Falgun_2079_Publish-4=3462.72; Falgun_2079_Publish-4=434.24; Chaitra_2079_Publish=3462.72; Chaitra_2079_Publish=434.24
C5,profit-loss-a-c,development,Shrawan 2081 (Mid-Aug 2024),4,85.18497333183754,664.6267168413651,6.802159123209628,Shrawan_2081_Publish-1=664.63; Shrawan_2081_Publish-1=85.18; Bhadau_2081_Publish-1=664.63; Bhadau_2081_Publish-1=85.18
C5,profit-loss-a-c,development,Magh 2080 (Mid-Feb 2023),4,382.6902263249968,2933.8017058178616,6.66625720753671,Magh_2079_Publish-4=2933.80; Magh_2079_Publish-4=382.69; Falgun_2079_Publish-4=2933.80; Falgun_2079_Publish-4=382.69
C5,profit-loss-a-c,finance,Poush 2082 (Mid-Jan 2025),4,137.47941039316956,955.1862019106627,5.947849130127776,Poush_2081_Publish_2=137.48; Poush_2081_Publish_2=955.19; Magh_2081_Publish-3=137.48; Magh_2081_Publish-3=955.19
C5,profit-loss-a-c,development,Ashadh 2082 (Mid-July 2025),4,910.5902005306,5886.592950348829,5.464590709320962,Saun-2082-Publish=5886.59; Saun-2082-Publish=910.59; Asar_2082_Publish=5886.59; Asar_2082_Publish=910.59
C6,total-expenses--others,development,Ashadh 2077 (Mid-July 2020),12,66.69365560000001,418.97830997,5.282131429155008,Bhadra_2079_Publish=66.69; Bhadra_2079_Publish=418.98; Asoj_2079_PublishV1=66.69; Asoj_2079_PublishV1=418.98; Kartik2079_publish=66.69; Kartik2079_publish=418.98; Mangsir_2079_Publish_V1=66.69; Mangsir_2079_Publish_V1=418.98; Poush2079_Publish-1=66.69; Poush2079_Publish-1=418.98; Magh_2079_Publish-4=66.69; Magh_2079_Publish-4=418.98
C6,income--others,development,Ashadh 2077 (Mid-July 2020),12,66.69365560000001,418.97830997,5.282131429155008,Falgun_2079_Publish-4=66.69; Falgun_2079_Publish-4=418.98; Chaitra_2079_Publish=66.69; Chaitra_2079_Publish=418.98; Saun_2080_Publish-3=66.69; Saun_2080_Publish-3=418.98; Baisakh_2080_Publish-1=66.69; Baisakh_2080_Publish-1=418.98; Jestha_2080_Publish=66.69; Jestha_2080_Publish=418.98; Asar_2080_Publish=66.69; Asar_2080_Publish=418.98
C5,profit-loss-a-c,development,Bhadra 2082 (Mid-Sept 2025),2,219.07108307257462,1220.304919999609,4.570360555506736,Bhadau_2082_Publish=1220.30; Bhadau_2082_Publish=219.07
C5,profit-loss-a-c,development,Mangsir 2080 (Mid-Dec 2023),4,376.87605285234736,2063.603625228742,4.475549878031709,Mangshir_2080_Publish=2063.60; Mangshir_2080_Publish=376.88; Poush_2080_Publish-2=2063.60; Poush_2080_Publish-2=376.88
C5,profit-loss-a-c,development,Ashwin 2081 (Mid-Oct 2024),4,271.65304924195107,1448.6976579139384,4.332896729694495,Ashwin_2081_Publish-1=1448.70; Ashwin_2081_Publish-1=271.65; Kartik_2081_Publish=1448.70; Kartik_2081_Publish=271.65
C5,profit-loss-a-c,finance,Bhadra 2078 (Mid-Sept 2021),4,27.45684057858,146.39285983798786,4.331744539908711,Bhadra_2078_V1.1=146.39; Bhadra_2078_V1.1=27.46; Ashwin2078_NFRS_Publish=146.39; Ashwin2078_NFRS_Publish=27.46
C5,profit-loss-a-c,finance,Magh 2082 (Mid-Feb 2025),4,179.3024108085329,939.8440684737805,4.2416700045231845,Magh_2081_Publish-3=179.30; Magh_2081_Publish-3=939.84; Falgun_2081_Publish=179.30; Falgun_2081_Publish=939.84
C6,total-expenses--others,development,Ashadh 2078 (Mid-July 2021),4,119.31932457000218,595.64096753,3.9919907749775247,Shrawan-2078-2=119.32; Shrawan-2078-2=595.64; Ashadh-2078-2=119.32; Ashadh-2078-2=595.64
C6,income--others,development,Ashadh 2078 (Mid-July 2021),24,119.31932457000218,595.64096753,3.9919907749775247,Bhadra_2080_Publish-2=119.32; Bhadra_2080_Publish-2=595.64; Asoj_2080_publish=119.32; Asoj_2080_publish=595.64; Kartik_2080_Publish=119.32; Kartik_2080_Publish=595.64; Mangshir_2080_Publish=119.32; Mangshir_2080_Publish=595.64; Poush_2080_Publish-2=119.32; Poush_2080_Publish-2=595.64; Magh_2080_Publish=119.32; Magh_2080_Publish=595.64; Falgun_2080_Publish-1=119.32; Falgun_2080_Publish-1=595.64; Chaitra_2080_Publish=119.32; Chaitra_2080_Publish=595.64; Shrawan_2081_Publish-1=119.32; Shrawan_2081_Publish-1=595.64; Baisakh_2081_Publish=119.32; Baisakh_2081_Publish=595.64; Jestha_2081_Publish-2=119.32; Jestha_2081_Publish-2=595.64; Asar_2081_Publish=119.32; Asar_2081_Publish=595.64
C5,profit-loss-a-c,development,Kartik 2081 (Mid-Nov 2024),4,404.98786401062694,1996.0782226857907,3.9287358957339356,Kartik_2081_Publish=1996.08; Kartik_2081_Publish=404.99; Mangsir_2081_Publish-V2=1996.08; Mangsir_2081_Publish-V2=404.99
C6,total-expenses--others,development,Jestha 2078 (Mid-June 2021),2,109.41660467995408,518.9888335900001,3.743236505172626,Ashadh-2078-2=109.42; Ashadh-2078-2=518.99
C5,profit-loss-a-c,development,Bhadra 2080 (Mid-Sept 2023),4,252.75759572513783,1165.1111908696632,3.609599120165186,Bhadra_2080_Publish-2=1165.11; Bhadra_2080_Publish-2=252.76; Asoj_2080_publish=1165.11; Asoj_2080_publish=252.76
C6,income--others,development,Shrawan 2080 (Mid-Aug 2023),4,25.80564575,118.04999212000016,3.5745800459188337,Saun_2080_Publish-3=118.05; Saun_2080_Publish-3=25.81; Bhadra_2080_Publish-2=118.05; Bhadra_2080_Publish-2=25.81
C5,profit-loss-a-c,development,Jestha 2082 (Mid-June 2025),4,1028.8237666617438,4658.792522833973,3.5282707046615966,Jestha_2082_Publish-3=4658.79; Jestha_2082_Publish-3=1028.82; Asar_2082_Publish=4658.79; Asar_2082_Publish=1028.82
C5,profit-loss-a-c,development,Baisakh 2082 (Mid-May 2025),4,1007.8576043358545,4421.971749300451,3.3874965374839703,Baisakh_2082_Publish-1=4421.97; Baisakh_2082_Publish-1=1007.86; Jestha_2082_Publish-3=4421.97; Jestha_2082_Publish-3=1007.86
C5,profit-loss-a-c,development,Falgun 2082 (Mid-Mar 2025),4,965.3388764969815,4202.964163742847,3.3538743399567097,Falgun_2081_Publish=4202.96; Falgun_2081_Publish=965.34; Chaitra_2081_Publish=4202.96; Chaitra_2081_Publish=965.34
C5,profit-loss-a-c,development,Chait 2082 (Mid-Apr 2025),4,886.7892423148509,3813.4513101167267,3.300290450256473,Chaitra_2081_Publish=3813.45; Chaitra_2081_Publish=886.79; Baisakh_2082_Publish-1=3813.45; Baisakh_2082_Publish-1=886.79
C5,profit-loss-a-c,development,Kartik 2080 (Mid-Nov 2023),4,364.4021946813743,1458.2062402507333,3.0016395662099637,Kartik_2080_Publish=1458.21; Kartik_2080_Publish=364.40; Mangshir_2080_Publish=1458.21; Mangshir_2080_Publish=364.40
C5,profit-loss-a-c,development,Ashwin 2080 (Mid-Oct 2023),4,283.9073617789599,1069.9060284937711,2.7685040000011045,Asoj_2080_publish=1069.91; Asoj_2080_publish=283.91; Kartik_2080_Publish=1069.91; Kartik_2080_Publish=283.91
C5,profit-loss-a-c,development,Magh 2082 (Mid-Feb 2025),4,942.4281604580785,3388.548990290413,2.595551504576612,Magh_2081_Publish-3=3388.55; Magh_2081_Publish-3=942.43; Falgun_2081_Publish=3388.55; Falgun_2081_Publish=942.43
C6,total-expenses--others,finance,Ashwin 2079 (Mid-Oct 2022),4,13.51767671,48.60023189,2.5953095293399717,Asoj_2079_PublishV1=48.60; Asoj_2079_PublishV1=13.52; Kartik2079_publish=48.60; Kartik2079_publish=13.52
C5,profit-loss-a-c,finance,Ashadh 2077 (Mid-July 2020),24,278.5498508400002,984.4036474152666,2.5340304238062967,Bhadra_2079_Publish=984.40; Bhadra_2079_Publish=278.55; Asoj_2079_PublishV1=984.40; Asoj_2079_PublishV1=278.55; Kartik2079_publish=984.40; Kartik2079_publish=278.55; Mangsir_2079_Publish_V1=984.40; Mangsir_2079_Publish_V1=278.55; Poush2079_Publish-1=984.40; Poush2079_Publish-1=278.55; Magh_2079_Publish-4=984.40; Magh_2079_Publish-4=278.55; Falgun_2079_Publish-4=984.40; Falgun_2079_Publish-4=278.55; Chaitra_2079_Publish=984.40; Chaitra_2079_Publish=278.55; Saun_2080_Publish-3=984.40; Saun_2080_Publish-3=278.55; Baisakh_2080_Publish-1=984.40; Baisakh_2080_Publish-1=278.55; Jestha_2080_Publish=984.40; Jestha_2080_Publish=278.55; Asar_2080_Publish=984.40; Asar_2080_Publish=278.55
C6,total-expenses--others,development,Bhadra 2078 (Mid-Sept 2021),4,50.18547323000015,176.83599822,2.523649112753409,Bhadra_2078_V1.1=50.19; Bhadra_2078_V1.1=176.84; Ashwin2078_NFRS_Publish=50.19; Ashwin2078_NFRS_Publish=176.84
C5,profit-loss-a-c,finance,Falgun 2082 (Mid-Mar 2025),4,368.0499490120029,1254.0521831744036,2.407288023108804,Falgun_2081_Publish=368.05; Falgun_2081_Publish=1254.05; Chaitra_2081_Publish=368.05; Chaitra_2081_Publish=1254.05
C5,profit-loss-a-c,development,Poush 2082 (Mid-Jan 2025),4,826.0975902488949,2668.5301436120535,2.230284381785997,Poush_2081_Publish_2=2668.53; Poush_2081_Publish_2=826.10; Magh_2081_Publish-3=2668.53; Magh_2081_Publish-3=826.10
C5,profit-loss-a-c,commercial,Ashwin 2080 (Mid-Oct 2023),4,5647.481894027905,18085.318862694614,2.2023686311981745,Asoj_2080_publish=18085.32; Asoj_2080_publish=5647.48; Kartik_2080_Publish=18085.32; Kartik_2080_Publish=5647.48
C5,profit-loss-a-c,system_total,Ashwin 2080 (Mid-Oct 2023),4,6224.432907807544,19287.211877102374,2.098629572006421,Asoj_2080_publish=19287.21; Asoj_2080_publish=6224.43; Kartik_2080_Publish=19287.21; Kartik_2080_Publish=6224.43
